id,smiles,inchikey
Z826584374,O=C(c1ccc(-c2ccccc2F)s1)N(CC(F)(F)F)c1ccccn1,BGCDTWQKHRHQOQ-UHFFFAOYSA-N
Z1123864024,CC(=O)Nc1ccc(C)cc1OCc1ccn(-c2ccccc2)n1,MOLBWEIPUXEQAU-UHFFFAOYSA-N
Z1466201317,Cc1nc(C)n(-c2ccc(C(=O)N(C)c3ncccc3F)cc2)n1,RMJNJWXZBBKGNN-UHFFFAOYSA-N
Z1203056748,CC(C)c1c(C(=O)Nc2cccn(C)c2=O)cnn1-c1cccc(Cl)c1,KKTNZWXZMZPAMP-UHFFFAOYSA-N
Z1311048539,COc1cccc2c(C)c(C(=O)Nc3ccc(C(N)=O)cc3F)oc12,OBBPPKMMDXARCP-UHFFFAOYSA-N
Z1417259381,COc1ccc(NC(=O)c2cnc(-c3ccccc3Cl)s2)c(C)n1,QLYWWQXSEFVQEW-UHFFFAOYSA-N
Z1517412177,Cc1cccc2c1CCN2C(=O)c1cccc(-n2ccnn2)c1,QZRPNEQWTPMRAI-UHFFFAOYSA-N
Z1486823237,O=C(Nc1ccc(O)cc1)c1ccnc(SCC(F)(F)F)c1,XEHYWIVTCNOXCR-UHFFFAOYSA-N
Z1567980296,O=C(c1ncn(-c2ccccc2)n1)N(c1cccc(F)c1)C1CCCC1,MXAVBWMRYSILOP-UHFFFAOYSA-N
Z442440378,Cc1cc(C(=O)N2CCCSc3ccccc32)nn1-c1ccccc1,HAVHXGJQVUIZFM-UHFFFAOYSA-N
Z1167293765,Cc1ccc(F)c2c1CCCN2C(=O)c1nc(C)n(-c2ccc(Cl)cc2)n1,QQEFULTUAKMMEB-UHFFFAOYSA-N
Z1229908825,CC(C(=O)Nc1ccnc2ccnn12)N1CCN(c2ccc(F)cc2)CC1,AHUDHJDYKDDQRZ-UHFFFAOYSA-N
Z1418842907,COc1ccc(NC(=O)c2cncc(-c3ccc(N(C)C)cc3)c2)c(Cl)c1,HLZKWTZYZVNLPX-UHFFFAOYSA-N
Z1537059342,Cc1c(C(=O)Nc2ccc(Cl)cc2F)cnn1-c1ccncc1,OOKDSCBQUQEGRH-UHFFFAOYSA-N
Z1139926000,CCOC(=O)c1ccccc1N(C)C(=O)c1cn(-c2cccc(C)c2)nn1,FGPCDZVNGOHKBC-UHFFFAOYSA-N
Z1303529310,Cc1ncccc1NC(=O)c1ccn(-c2ccccc2Cl)n1,QTDSLYFKEXPQTG-UHFFFAOYSA-N
Z1286839346,CN1C(=O)COc2ccc(NC(=O)c3ccc(-c4ccccc4Cl)o3)cc21,OWRKXGPFRNSULY-UHFFFAOYSA-N
Z407118464,COc1cccc2c1N(C(=O)c1cn(-c3ccc(C)cc3)nn1)CCC2,FEPKIRRMFJSUKK-UHFFFAOYSA-N
Z1347701047,Cc1ccccc1NC(=O)c1c[nH]nc1-c1ccc(F)c(Cl)c1,VOABQIFBYDXOHY-UHFFFAOYSA-N
Z1317767448,O=C(Nc1c(F)cccc1NC1CC1)c1ccn(-c2ccc(F)cc2)n1,PRVPHBZSZIHEAY-UHFFFAOYSA-N
Z730749142,Cc1cccc(C)c1NC(=O)c1ccnc(-n2cncn2)c1,OXSWWPHFFXROEW-UHFFFAOYSA-N
Z1265294206,CCc1cc(NC(=O)c2cnc(-c3ccccc3)s2)nc(C)n1,OVJHADLGAJRASP-UHFFFAOYSA-N
Z1462872215,Cc1cc(F)ccc1-c1ccc(CNc2cccc(N3CCCNC3=O)c2)o1,ALTDJIKPDIGMJJ-UHFFFAOYSA-N
Z1564102083,N#Cc1ccc(OC2CCC(NC(=O)Cn3c(=O)oc4ccccc43)CC2)nc1,RTVKNRJCHYNXGO-UHFFFAOYSA-N
Z1311048244,NC(=O)c1ccc(NC(=O)c2csc(-c3cccc(Cl)c3)n2)c(F)c1,NBZNYNUREKRDBI-UHFFFAOYSA-N
Z1039126608,Cc1cc(C#N)ccc1OCC(=O)Nc1ccc(F)cc1F,NBIGZBXCBNMTJX-UHFFFAOYSA-N
Z1210073347,Cc1c(NC(=O)c2cccnc2SCC2CCCCC2)cccc1C(N)=O,KNBVDJSPLGVQLB-UHFFFAOYSA-N
Z1362985252,O=C(c1ccccc1)c1cccc(NC(=O)N2CCC(c3nnc[nH]3)CC2)c1,CMYFRGBJBGRHRL-UHFFFAOYSA-N
Z1521698872,N#Cc1ccc2c(c1)N(C(=O)Nc1cc(Cl)ccc1Cl)CC2,SHSHNHVFLIRCGD-UHFFFAOYSA-N
Z997642524,COc1ccc(N(C(=O)c2cn(-c3ccccc3Cl)nn2)C(C)C)cc1F,XHEVRGLBNOQMJV-UHFFFAOYSA-N
Z1207292591,Cc1ccc(NC(=O)c2cn(-c3ccccc3)nc2C)cc1OC(F)F,NIMPPLTWOZRNGG-UHFFFAOYSA-N
Z1368739025,O=C(c1cnn(-c2ccccc2)c1)N(CC1CC1)c1ccccc1,FQTYQHFLVCMYPN-UHFFFAOYSA-N
Z1527218683,Cc1[nH]c(-c2cccc(Cl)c2)nc1C(=O)N1CCOc2ccccc21,AKZBTYWEVITEKM-UHFFFAOYSA-N
Z970307690,O=C(Nc1ccccc1C(F)(F)F)c1cc(-c2cccc(Cl)c2)no1,NTOFZSDONVVLNO-UHFFFAOYSA-N
Z1224552644,O=C(Nc1ccc(F)c(F)c1)c1cccc(-n2ccnc2)c1,UZXMQHBDFBWMED-UHFFFAOYSA-N
Z1333307316,Cc1n[nH]c2ncc(NC(=O)c3ccc(F)c(COCC4CC4)c3)cc12,DMPDOBXWIWJAFD-UHFFFAOYSA-N
Z1459176376,Cc1nc(NC(=O)c2csc(-c3ccccc3F)n2)cc(C2CC2)n1,YZIKCMOZIIAGMV-UHFFFAOYSA-N
Z1233771731,Cc1ccc2cc(C(=O)NC3CCN(C(=O)c4cnccn4)CC3)c(C)nc2c1,BZRPVLVRCNOAOM-UHFFFAOYSA-N
Z995842318,Cc1cnn(-c2ccc(C(=O)N3CCCc4cccc(F)c43)cc2)c1,RRWVXZLIVWRUEY-UHFFFAOYSA-N
Z1229734706,COC(=O)CN(C(=O)c1sc(-c2ccccn2)nc1C)c1cccc(C)n1,SDRRTYKEKSACNQ-UHFFFAOYSA-N
Z1355271119,COCCCOc1cccc(NC(=O)c2ccn(-c3cc(C)ccc3OC)n2)c1,PCENHEZVZFAMRU-UHFFFAOYSA-N
Z1286838379,CN1C(=O)COc2ccc(NC(=O)c3ccn(-c4ccccc4F)n3)cc21,MLWCAEOBYBONOB-UHFFFAOYSA-N
Z980017600,COc1cccc2c1N(C(=O)c1cnc(-c3ncccn3)s1)CCC2,DKFPSIQZDCPLGB-UHFFFAOYSA-N
Z1481884883,CCc1ncc(NC(=O)c2ccn(-c3ccc(OC)cc3)n2)cn1,DIZAFHNJVXDGSE-UHFFFAOYSA-N
Z106948832,CC(=O)Nc1ccccc1OCc1ncc(-c2cccc(Cl)c2)o1,KNCOHJILPUFHOC-UHFFFAOYSA-N
Z1265494112,COc1ccc2c(c1)N(C(=O)c1csc(-c3ccccn3)n1)CC(C)O2,UBXUIFGANDUZSI-UHFFFAOYSA-N
Z1265129937,Cc1nn(-c2ccccc2)cc1C(=O)N1CC(C)Oc2cc(F)ccc21,GAAAVHHNQTUBFA-UHFFFAOYSA-N
Z1213031960,CC(=O)Nc1cc(NCc2ccc(-c3ccc(F)cc3C)o2)ccc1C,KUFGKWJKPCRPKB-UHFFFAOYSA-N
Z1268347618,CS(=O)c1ccc(NC(=O)c2csc(-c3ccccc3F)n2)cc1F,AGRFQHBWFZMEGU-UHFFFAOYSA-N
Z1210044525,Cc1ccc(C(=O)Nc2cnc3ccccc3c2)cc1Oc1ccncc1,RVRZAEXWEAVZQY-UHFFFAOYSA-N
Z1155274622,Cc1ccc(N(C(=O)c2csc(-c3ccoc3)n2)C2CCCCC2)nc1,OWDMUVCHTBIFFO-UHFFFAOYSA-N
Z1431743238,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Cl)c1F,CUVZABRRFQMFSI-UHFFFAOYSA-N
Z1515406842,Cc1cc(Cl)ccc1NC(=O)c1cccc(-c2ccccn2)c1C,XGTUOBARWHPHTB-UHFFFAOYSA-N
Z1497771302,COc1ccc(NC(=O)c2occc2-c2ccc(F)cc2)cc1C,BREXSKGCHAAHPA-UHFFFAOYSA-N
Z826584186,O=C(c1ccn(-c2ccc(F)cc2)n1)N(CC(F)(F)F)c1ccccn1,UPUUSDPYRUUYFO-UHFFFAOYSA-N
Z280442266,COC(=O)c1ccccc1N(C)C(=O)c1nc(C)n(-c2ccc(Cl)cc2)n1,YEISMYLSNHYBDB-UHFFFAOYSA-N
Z1022034722,CC(=O)N1c2ccccc2C[C@H]1C(=O)Nc1cc(C)nn1-c1ccccc1F,JNZVMUCFALNDBT-IBGZPJMESA-N
Z1219842267,O=C(c1cccc(-n2cccn2)c1)N1CCCc2cc(F)ccc21,HAPAVKLWFJGLLG-UHFFFAOYSA-N
Z667594672,Cn1ncc2c(=O)n(CC(=O)NC3CCN(Cc4ccccn4)CC3)cnc21,DPQRVRGVUAXHNG-UHFFFAOYSA-N
Z1100727956,COc1ccc(Sc2ccc(NC(=O)NCCCn3cccn3)cc2)cc1,HYPUXZKDJXGDSE-UHFFFAOYSA-N
Z1224549312,CC(=O)c1ccc(NC(=O)c2nc(C(C)C)n(-c3cccc(F)c3)n2)cc1,ACXNZELRGAVVNF-UHFFFAOYSA-N
Z1563169307,Cc1cc(F)ccc1NC(=O)c1csc(-c2ncccc2Cl)n1,SRFFNFONOYZJBG-UHFFFAOYSA-N
Z1379390807,COc1ncnc(N(C)C)c1NC(=O)c1ccc(-c2ccccc2F)o1,WGMOBCWMZQPLCM-UHFFFAOYSA-N
Z334851306,Cc1cc(C)c(NC(=O)CSc2ccc(Cl)cn2)c(C)c1,AWQMLQLJUKNYGB-UHFFFAOYSA-N
Z1368739256,O=C(c1ccn(-c2ccccc2)n1)N(CC1CC1)c1ccccc1,KDKICCIOULSCCP-UHFFFAOYSA-N
Z1773010110,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCCC3)c1ccncc1,UPTWDPYYLQKMOG-UHFFFAOYSA-N
Z1407766090,COc1ccc(-c2cncc(C(=O)Nc3ccc(F)c(F)c3F)c2)cc1,SOQMYQROWRWYPF-UHFFFAOYSA-N
Z759070446,COCCOc1ccc(NC(=O)c2ccn(-c3ccccc3F)n2)cc1Cl,GRRBVGGZTFUMJP-UHFFFAOYSA-N
Z744559428,Cc1ccc(-c2cc(C(=O)Nc3cccc4c3C(=O)NC4)on2)cc1,HMIIOHOEPQVJDF-UHFFFAOYSA-N
Z1500961440,CSc1nccn1-c1cccc(C(=O)Nc2c(C)cc(N(C)C)cc2C)c1,QHGXDMGFENZAAV-UHFFFAOYSA-N
Z1391716238,COc1ccc(F)c(NC(=O)c2cnn(-c3cccc(Cl)c3)c2C(C)C)c1,CMJRNYOZDKUIKJ-UHFFFAOYSA-N
Z1220008181,CCOc1cn(-c2ccccc2)nc1C(=O)Nc1cccc(CS(C)=O)c1C,WBCCWIZMORENNQ-UHFFFAOYSA-N
Z852781284,O=C(Nc1c(F)cccc1F)c1csc(-c2ccccc2F)n1,LHSQCRJUHFTVEW-UHFFFAOYSA-N
Z1458920425,COCc1cc(NC(=O)c2csc(-c3ccc(Cl)cc3Cl)n2)ncn1,YJIYTHRMNZZPGQ-UHFFFAOYSA-N
Z1383988302,Cn1ccnc(NC(=O)c2ccc(-c3ccc(OC(F)F)cc3)s2)c1=O,FFLGNQFWIYSYEU-UHFFFAOYSA-N
Z1268348665,Cc1ccccc1-n1nc(C(=O)Nc2ccc(S(C)=O)c(F)c2)c2c1CCC2,HWHOLHCRWQRMOA-UHFFFAOYSA-N
Z1537114544,O=C(Nc1ccc(Cn2ccnc2)cc1)c1cc2ccccc2cc1OC(F)F,BJHPRGVJGNVJFC-UHFFFAOYSA-N
Z736915428,O=C(c1cc(-c2ccncc2)on1)N1CCCCc2ccccc21,CGKLRACZZULJRJ-UHFFFAOYSA-N
Z1563168546,O=C(Nc1ccccc1N1CCCC1)c1csc(-c2ncccc2Cl)n1,APUXVHVJSQWPMC-UHFFFAOYSA-N
Z977342208,CC(=O)N1CCCc2cc(NC(=O)c3cc(-c4cccc(Cl)c4)on3)ccc21,ZOSHILPUBCQOGR-UHFFFAOYSA-N
Z1526717552,Cc1[nH]c(-c2cccc(Cl)c2)nc1C(=O)N(C)c1ccccc1,RJSZVZKTZRSQED-UHFFFAOYSA-N
Z217675898,COC(=O)c1ccccc1N(C)C(=O)c1csc(-c2ccc(C)cc2)n1,FUSLWMZEBHWUTQ-UHFFFAOYSA-N
Z1235019314,Cc1cnn(-c2ccc(NC(=O)c3cc(N(C)C)ccn3)cc2F)c1,BEZXSZMJMZKKEA-UHFFFAOYSA-N
Z1289886310,Cc1ccnc(Oc2cc(NC(=O)C(=O)NCCn3ccnc3)ccc2C)c1,XAUQQUULJHBSNI-UHFFFAOYSA-N
Z1411182010,Cc1ccc(-c2nnc(C(C)Nc3cccc(N4CCCNC4=O)c3)o2)cc1C,UBQXLNQYFZOEIR-UHFFFAOYSA-N
Z1126771790,Cc1cccnc1NC(=O)c1cnn(-c2cccc(Cl)c2)c1C(C)C,AAOYBJJNBGEVBK-UHFFFAOYSA-N
Z1171286896,Cc1nn(CC(C)C)c(C)c1CC(=O)N(C)c1ccc(Cl)cn1,QXNQRNBBOKCIFY-UHFFFAOYSA-N
Z1471427946,Cc1c(NC(=O)c2ccc(N3CCCC3=O)cc2)cnn1-c1ccccc1,ZUQKVNSGHMKUEY-UHFFFAOYSA-N
Z1391629587,COc1ccc(F)c(NC(=O)c2ccc(-n3nc(C)c(Cl)c3C)cc2)c1,JWHJOEKQADZWMW-UHFFFAOYSA-N
Z69146140,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(-n2cccn2)cc1,OCNGEFPSZCIIEE-UHFFFAOYSA-N
Z1472571582,COc1ccc(C)nc1NC(=O)c1cc(C(C)C)n(-c2ccccc2)n1,BSDHLMBQNJBISP-UHFFFAOYSA-N
Z1379391407,COc1ncnc(N(C)C)c1NC(=O)c1cn(-c2ccc(C)cc2)nn1,NEWYZZDWHCYOLU-UHFFFAOYSA-N
Z1265294779,CCc1cc(NC(=O)c2ccn(-c3cccc(Cl)c3)n2)nc(C)n1,RHFMPYVTNBUUGF-UHFFFAOYSA-N
Z1126755048,COc1cc(Cl)c(C)cc1NC(=O)Cn1ccnc1-c1ccccn1,YNRLCFPGLGINJZ-UHFFFAOYSA-N
Z1417579489,Cc1cc(C)n(-c2ccc(C(=O)Nc3ccccc3OC3CCOC3)cc2F)n1,UYFHWVMLDSGXEZ-UHFFFAOYSA-N
Z1172798389,CCOc1ccc(NC(=O)c2cc(C(N)=O)n(-c3ccccc3)n2)c(C)c1,XUHXSSBEDXTCGF-UHFFFAOYSA-N
Z1330266847,Cc1ccc2c(c1)N(C(=O)c1ccc(-n3cncn3)c(F)c1)CC(C)O2,VSNJMCAWQJCNGH-UHFFFAOYSA-N
Z1505280932,Cc1cc(C)n(-c2ccc(C(=O)N3CC(C)Oc4ncccc43)cn2)n1,FTBLJZZOGDXXEL-UHFFFAOYSA-N
Z1066989152,Cc1ccccc1-c1nc(C(=O)Nc2ccccc2CS(C)(=O)=O)cs1,OJYAVLKEAMFJPJ-UHFFFAOYSA-N
Z364531218,O=C(Nc1ccc(-n2cccn2)cc1C(F)(F)F)c1cccc(-n2cccc2)c1,VPJPUYWKUWFQSM-UHFFFAOYSA-N
Z1250516597,Cc1c(C(=O)Nc2cn(C)c(=O)n(C)c2=O)cnn1-c1ccccc1F,DGGQRIAFMRCCJK-UHFFFAOYSA-N
Z441700438,Cc1cc(C(=O)Nc2c(F)cccc2F)nn1-c1ccccc1,SRXAGEBMQBAQSU-UHFFFAOYSA-N
Z1367872759,COC(=O)Cc1ccccc1NC(=O)c1cnn(-c2cccc(Cl)c2)c1,MUKILYMNDIPFKX-UHFFFAOYSA-N
Z1443299210,O=C(c1cnc(-c2ccccc2F)s1)N(CC1CC1)c1cccnc1,ZVMFJBYYYCUIMJ-UHFFFAOYSA-N
Z1269416164,CCN(C(=O)Cc1csc(-c2ccc(C)cc2)n1)c1ccc(C#N)cc1,JXVBEYSWBJYBJF-UHFFFAOYSA-N
Z1239571615,COc1ncccc1N(C)C(=O)c1ccc(-c2ccccc2F)o1,LLKIGSUCFHOSRI-UHFFFAOYSA-N
Z1239097164,Cc1ccnc(NC(=O)c2ccn(-c3cccc(C(F)(F)F)c3)n2)c1,FAPIFKQTTFXWIX-UHFFFAOYSA-N
Z1426149828,COC(=O)c1cccc2c1CCCN2C(=O)c1cc(-c2ccc(F)cc2)on1,VTGHICIHHNXWDT-UHFFFAOYSA-N
Z1367871819,COC(=O)Cc1ccccc1NC(=O)c1ccn(-c2cccc(F)c2)n1,WMVIRCSYEFETCV-UHFFFAOYSA-N
Z1554179520,Cc1cn(-c2ccccc2Cl)nc1C(=O)N1CCc2ccccc21,OOODOCBECFLOTC-UHFFFAOYSA-N
Z1273514477,CCc1ccc(-c2ccc(C(=O)Nc3cc(C(N)=O)cc(F)c3C)o2)cc1,HOBJQPYWQUVFGN-UHFFFAOYSA-N
Z1908741267,NS(=O)(=O)c1ccc2c(c1)CCN2C(=O)N1CCCC(O)C1,WSPLUDRARKXWCQ-UHFFFAOYSA-N
Z1407800914,CCN(C(=O)c1cncc(-c2ccccc2)c1)c1ccc(F)cc1,AFANFZLEVJBZDT-UHFFFAOYSA-N
Z1250541185,O=C(c1cn(-c2ccccc2)nn1)N(c1cccc(F)c1)C1CCOCC1,SGJGWDOHDFIUPX-UHFFFAOYSA-N
Z90654236,CC(C)N1CCC(NC(=O)Cn2c(C(F)(F)F)nc3ccccc32)CC1,OXENMBREUBDQDZ-UHFFFAOYSA-N
Z442405648,COC(=O)c1ccc(Cl)c(NC(=O)c2cc(C)n(-c3ccccc3)n2)c1,QJEKVCOZNJVBHD-UHFFFAOYSA-N
Z298877970,O=C(Nc1cccc2c1C(=O)NC2)c1ccc(-c2ccccc2F)o1,JCDBOYUDWILNAL-UHFFFAOYSA-N
Z1533085979,O=C(Nc1ccccc1F)c1cccc(-c2ccoc2)c1,XGOCXEYJIMDXGY-UHFFFAOYSA-N
Z1184957652,O=C(c1cnc(-c2ccsc2)s1)N1CCCc2ccccc21,KFTJRSHUYDKAHL-UHFFFAOYSA-N
Z1183474803,COc1ccc(NC(=O)c2ccc(-n3nc(C)cc3C)c(F)c2)cn1,DYBYVZXPOLFPSW-UHFFFAOYSA-N
Z1157866207,O=C(Cn1ccnc1-c1ccccn1)Nc1cc(Cl)c(Cl)cc1Cl,SRGGUOUNDMDCIR-UHFFFAOYSA-N
Z1414424804,COC(=O)c1cc(NC(=O)c2ccc(-n3cncn3)c(F)c2)c(F)cc1F,FAHSYPCDQWNDBS-UHFFFAOYSA-N
Z1533241387,Cc1cccc(C)c1NC(=O)c1ccc(-n2ccnn2)cc1,JBMJWEQDRJTZHN-UHFFFAOYSA-N
Z1270042340,CCSc1ccc(Cl)cc1NC(=O)c1cc(=O)n(-c2ccc(C)cc2)[nH]1,BPRDNDPHOYHQFW-UHFFFAOYSA-N
Z1414657558,Cc1ccn(-c2ccccc2NC(=O)c2cnn(-c3ccccc3F)c2C)n1,BODFYABPTZJXGV-UHFFFAOYSA-N
Z1471433101,Cc1c(NC(=O)c2ccc3c(c2)NC(=O)C(C)S3)cnn1-c1ccccc1F,BYMOVRKPWWFILZ-UHFFFAOYSA-N
Z280599588,O=C(c1cc(-c2ccccc2)on1)N1CCCc2cccc(F)c21,YQLAOSJKEBWWGC-UHFFFAOYSA-N
Z1203231834,Cn1cccc(NC(=O)c2nc(C3CC3)n(-c3ccccc3Cl)n2)c1=O,FBBCRDBTXIFVBH-UHFFFAOYSA-N
Z1337214199,COC(=O)CN(C(=O)c1sc(-c2ccccc2)nc1C)c1cccc(F)c1,SDKNSUPCTHEELC-UHFFFAOYSA-N
Z1251530310,CN1CCCN(C(=O)c2cc(-c3cccnc3)on2)c2cc(F)ccc21,ZRCVJYZOLVYYGM-UHFFFAOYSA-N
Z392128670,CC(=O)c1cc2c(cc1NC(=O)c1ccn(-c3ccccc3F)n1)OCO2,VMIAICBASISDFS-UHFFFAOYSA-N
Z1173009841,N#Cc1ccc(NC(=O)c2ccn(-c3ccc(Cl)c(Cl)c3)n2)nc1,XNFRZYMDFFZJEP-UHFFFAOYSA-N
Z1101845368,COc1ccc(C)cc1-n1ccc(C(=O)Nc2cnc(C3CC3)nc2)n1,WIYAEHSSHNJCGV-UHFFFAOYSA-N
Z1423072019,CCn1ccnc1-c1cccc(NC(=O)c2cn(C)c3ccccc23)c1,QJZUEVBGDAZOJT-UHFFFAOYSA-N
Z1318893478,Cc1nc(-c2ncccn2)sc1C(=O)N1CCN(C)c2ccc(Cl)cc21,NKODFPQIVUTUJF-UHFFFAOYSA-N
Z1297310228,CN1CCN(C(=O)c2cncn2-c2ccccc2)c2ccc(F)cc21,WMQJKOGCJBWKDF-UHFFFAOYSA-N
Z1245846458,Cc1csc(-c2cccc(C(=O)Nc3ccc(F)c(F)c3F)c2)n1,VKPHXGFABDJASF-UHFFFAOYSA-N
Z1276026029,Cc1nc(-c2ccccn2)sc1C(=O)N1CCN(C)c2cc(F)ccc21,WIYQJONBYBRQGL-UHFFFAOYSA-N
Z1303527952,Cc1ccc(-n2ncc(C(=O)Nc3cccnc3C)c2C2CC2)cc1Cl,AQEUKSUMROJQNH-UHFFFAOYSA-N
Z1265172456,Cc1nc(-c2ncccn2)sc1C(=O)N1CC(C)CN(C)c2ccccc21,WEYGGLWMGAGIJC-UHFFFAOYSA-N
Z1411362236,Cc1ccn(C)c(=O)c1NC(=O)c1cccc(-n2cccn2)n1,KJVJVSKBDZKXBQ-UHFFFAOYSA-N
Z1310663874,CC(=O)Nc1cccc(NCc2ncc(-c3ccccc3Cl)o2)c1C,IFFQNEIXSPOXLQ-UHFFFAOYSA-N
Z1645310605,Cc1cc(NC(=O)c2csc(-c3ccc(F)c(F)c3)n2)ccc1OCCO,ZVDPYMAKCYRWEF-UHFFFAOYSA-N
Z1183472949,CC(=O)c1ccc(NC(=O)c2ccc(-n3nc(C)cc3C)c(F)c2)cc1,HCDNVFVOLHHDIZ-UHFFFAOYSA-N
Z1348798543,Cc1c(C(=O)Nc2ccc3c(c2)C(=O)CCC3)nnn1-c1cccc(Cl)c1,DXPMHGZAAVQFCR-UHFFFAOYSA-N
Z1228402156,COc1ccccc1-c1cc(C(=O)N2CCOc3cc(F)ccc32)[nH]n1,JPBPCVVDXBMRMU-UHFFFAOYSA-N
Z1318780251,O=C(c1cc(-c2cccnc2)on1)N(c1ccccc1F)C1CCCC1,BSVWDLIMXQAZFD-UHFFFAOYSA-N
Z1318971910,CN1CCOc2ccc(NC(=O)c3coc(-c4ccccc4)n3)cc21,PHEGWCYXIUPWRN-UHFFFAOYSA-N
Z1318818744,COc1ncc(C)cc1NC(=O)c1cc(C)n(-c2ccccc2)n1,SHEVYQYPDRVZHS-UHFFFAOYSA-N
Z1410661435,COc1ccc2cc(C(=O)N(C)c3ccc(OC)c(Cl)c3)c(C)nc2c1,CDVANOPEWBJDQK-UHFFFAOYSA-N
Z1245949492,Cc1csc(-c2cccc(C(=O)Nc3cccc(C(N)=O)c3C)c2)n1,ULJBHJYAJDVQAY-UHFFFAOYSA-N
Z1554934348,CCc1cc(NC(=O)c2ccc(=O)n(-c3ccccc3F)n2)nc(C)n1,XQTOLFBKUWEALJ-UHFFFAOYSA-N
Z943818776,O=C(Nc1ccc2c(c1)C(=O)NC2)c1csc(-c2cccc(Cl)c2)n1,STBDGYKTVGXCHV-UHFFFAOYSA-N
Z1374877890,CC(C)c1ccc(-c2nc(C(=O)N3CCSc4ccncc43)cs2)cc1,GLTQLUGRQUSVMK-UHFFFAOYSA-N
Z1354700480,Cc1nc(-c2ccccc2)oc1C(=O)N(CC(F)(F)F)c1ccccn1,YSZCGEXXNXGLQV-UHFFFAOYSA-N
Z1227961225,CC(C)Oc1c(Cl)cccc1NC(=O)c1cnc(-c2ccccn2)s1,XCJVUCXXFMNJQG-UHFFFAOYSA-N
Z1082370924,CCN(C(=O)c1ccc(-n2nc(C)c(Cl)c2C)cc1)c1cccnc1,RATGPKMBMLNFDN-UHFFFAOYSA-N
Z240861182,COC(=O)c1cccc2c1CCCN2C(=O)c1cnn(-c2ccccc2)c1,RXAKLIRNZNFEJF-UHFFFAOYSA-N
Z1565956161,O=C(Nc1c(F)cccc1N1CCCC1)c1ncn(-c2ccccc2)n1,UFPXAECPIMRAJS-UHFFFAOYSA-N
Z1239068648,Cc1ccc(NC(=O)c2coc(-c3ccccc3)n2)c(Cl)c1,XCPPDKPNROYUKD-UHFFFAOYSA-N
Z1373894825,CC(C)n1cnnc1-c1ccccc1NC(=O)c1ccc2ccccc2c1,VGYVTQNOMYVBCG-UHFFFAOYSA-N
Z1343594354,COC(=O)c1c[nH]c(=O)c(NC(=O)c2ccn(-c3c(F)cccc3F)n2)c1,RWEVDHKFCGXBKG-UHFFFAOYSA-N
Z1451146675,O=C(Cc1cc(F)c(F)cc1F)Nc1ccccc1-c1ccccc1,XRXJXKKJMHIPBP-UHFFFAOYSA-N
Z856009680,COc1ccc(C)cc1-n1ccc(C(=O)Nc2ccc(F)c(F)c2F)n1,QKKQZJDMXIDUPI-UHFFFAOYSA-N
Z1155275117,Cc1ccc(N(C(=O)c2cnn(-c3ccccn3)c2C)C2CCCCC2)nc1,KZUCMJFYLLAFCK-UHFFFAOYSA-N
Z1497732835,Cc1cc(C(=O)Nc2ccc(-n3cncn3)c(F)c2)nn1-c1ccc(F)cc1F,OBKXCMPJLWWPQF-UHFFFAOYSA-N
Z455535648,Cn1cc(-c2nc(C(=O)Nc3cc(Cl)ccc3F)cs2)cn1,CQDNPUDOOMOOSF-UHFFFAOYSA-N
Z1552418651,Cc1cc2cn[nH]c2cc1NC(=O)c1ccnc(C2CCCC2)n1,ZVPPJSKDMMALFW-UHFFFAOYSA-N
Z1374876191,Cc1ccn(C)c(=O)c1NC(=O)c1nn(-c2ccccc2F)c(C)cc1=O,CXQNHZVLMQHPAQ-UHFFFAOYSA-N
Z1265679322,COc1cc(Cl)c(C)cc1NC(=O)c1ccc(-n2cncn2)c(C)c1,BTXSEUITRXCEJQ-UHFFFAOYSA-N
Z1440422265,COc1cccc(-c2cc(C(=O)N(C)c3ccc(OC)c(Cl)c3)[nH]n2)c1,NIALQYNEKCBMFH-UHFFFAOYSA-N
Z1173287221,O=C(Nc1ccccc1-c1ccncc1)c1ccc(-c2ccc(F)cc2)o1,JVTNHJGWMRSEPH-UHFFFAOYSA-N
Z1239100466,CCN(C(=O)c1coc(-c2ccccc2)n1)c1ccc(F)cc1,IYDRQQWEPNPRHL-UHFFFAOYSA-N
Z1239064800,O=C(c1cnn(-c2ccc(F)cc2)n1)N1CCCc2ccccc21,BVVAWMBBESNERM-UHFFFAOYSA-N
Z1393948709,O=C(Nc1cccn(Cc2ccccc2)c1=O)N1CCC(c2nnc[nH]2)CC1,JFOOAXZBPIFUGN-UHFFFAOYSA-N
Z1470971674,COc1cc(NC(=O)c2cc(C(C)C)n(-c3ccccc3)n2)cc(OC)c1OC,RWTPQDNAOLZUIB-UHFFFAOYSA-N
Z1273964211,Cc1cncc(C(=O)Nc2cc(-n3cccc3)ccc2F)c1,RYFTWZBKUIWIEK-UHFFFAOYSA-N
Z1219849527,Cc1cccc2c1N(C(=O)c1cccc(-n3cccn3)c1)CC2,KBKUBLLLWHJDRU-UHFFFAOYSA-N
Z1174137987,O=C(Nc1cc(Br)ccc1F)c1ccn(-c2ccc(F)cc2)n1,NJINBUVGSXCSKE-UHFFFAOYSA-N
